arm_id,task,timestep,reward,success,runtime,cost,steps,log_path
gitlab_auditor,task_m2,22,0.0,0,92.4,0.032931300000000004,17,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m3,23,1.0,1,15.8,0.017208,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m4,24,1.0,1,66.3,0.044123699999999995,12,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m5,25,0.0,0,61.7,0.0185097,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m6,26,1.0,1,17.7,0.018397950000000003,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m7,27,1.0,1,107.4,0.0327036,20,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m8,28,0.0,0,54.4,0.011434050000000001,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m9,29,0.0,0,180.0,0.021810450000000002,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m10,30,0.0,0,180.0,0.04976565,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m11,31,0.0,0,58.8,0.021481350000000003,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m12,32,0.0,0,95.0,0.01109955,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m13,33,0.0,0,180.0,0.05223945000000001,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m14,34,0.0,0,180.0,0.04233075,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m15,35,0.0,0,100.9,0.023714850000000003,14,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m16,36,1.0,1,41.3,0.022513650000000003,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m17,37,0.0,0,180.0,0.050040749999999995,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m18,38,1.0,1,151.2,0.049685400000000005,26,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m19,39,1.0,1,125.3,0.0726954,20,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_auditor,task_m20,40,1.0,1,23.3,0.019912199999999998,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_auditor_trial0_2026-07-01T04-17-40Z_FULL.jsonl
gitlab_planner,task_e1,1,1.0,1,24.0,0.0205596,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e2,2,1.0,1,44.1,0.0262806,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e3,3,0.0,0,81.6,0.0427611,15,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e4,4,0.0,0,76.6,0.01472295,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e5,5,0.0,0,180.0,0.06619005,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e6,6,1.0,1,66.3,0.0259704,12,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e7,7,1.0,1,105.9,0.04367295,19,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e8,8,1.0,1,55.7,0.01683075,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e9,9,1.0,1,30.9,0.0180315,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e10,10,0.0,0,180.0,0.06420525,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e11,11,0.0,0,180.0,0.0425958,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e12,12,0.0,0,48.6,0.017713200000000002,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e13,13,1.0,1,114.9,0.0363768,20,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e14,14,1.0,1,19.6,0.01956915,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e15,15,1.0,1,32.7,0.0209337,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e16,16,1.0,1,37.0,0.0194262,9,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e17,17,1.0,1,135.3,0.049302000000000006,19,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e18,18,0.0,0,180.0,0.054153599999999996,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e19,19,0.0,0,36.6,0.0132057,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_e20,20,1.0,1,25.3,0.022175399999999998,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m1,21,0.0,0,180.0,0.052022700000000005,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m2,22,1.0,1,78.3,0.037284,15,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m3,23,1.0,1,48.3,0.01917525,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m4,24,1.0,1,115.7,0.06355845,19,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m5,25,0.0,0,180.0,0.0429243,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m6,26,1.0,1,21.7,0.01859295,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m7,27,0.0,0,49.1,0.012880200000000001,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m8,28,0.0,0,180.0,0.0344463,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m9,29,0.0,0,180.0,0.04437045,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m10,30,0.0,0,180.0,0.0275049,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m11,31,0.0,0,180.0,0.055489500000000004,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m12,32,0.0,0,180.0,0.0296817,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m13,33,0.0,0,180.0,0.0486816,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m14,34,0.0,0,180.0,0.038845950000000004,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m15,35,0.0,0,176.1,0.046250849999999996,18,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m16,36,0.0,0,55.1,0.0096558,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m17,37,1.0,1,48.4,0.02370225,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m18,38,0.0,0,91.0,0.02597535,16,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m19,39,0.0,0,80.6,0.0287361,13,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_planner,task_m20,40,1.0,1,34.2,0.02022795,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_planner_trial0_2026-07-01T05-29-53Z_FULL.jsonl
gitlab_super_operator,task_e1,1,1.0,1,21.2,0.015364200000000001,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e2,2,1.0,1,33.5,0.0190455,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e3,3,1.0,1,33.5,0.01700205,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e4,4,1.0,1,27.6,0.0194487,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e5,5,1.0,1,23.4,0.018687,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e6,6,1.0,1,155.6,0.09632009999999999,26,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e7,7,1.0,1,27.5,0.0345669,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e8,8,1.0,1,17.5,0.0155532,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e9,9,1.0,1,21.0,0.0164178,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e10,10,0.0,0,180.0,0.099744,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e11,11,1.0,1,108.3,0.0720819,22,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e12,12,0.0,0,106.2,0.0352656,18,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e13,13,1.0,1,64.6,0.04446315000000001,13,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e14,14,1.0,1,17.5,0.017131050000000002,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e15,15,1.0,1,17.2,0.0186183,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e16,16,1.0,1,29.2,0.020578950000000002,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e17,17,1.0,1,73.3,0.042890700000000004,17,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e18,18,0.0,0,180.0,0.10684769999999999,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e19,19,0.0,0,180.0,0.054805049999999994,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_e20,20,1.0,1,20.4,0.017741550000000002,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m1,21,0.0,0,180.0,0.0911418,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m2,22,1.0,1,76.7,0.040309349999999994,13,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m3,23,1.0,1,19.4,0.015376350000000002,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m4,24,1.0,1,68.9,0.0408054,13,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m5,25,0.0,0,180.0,0.0683754,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m6,26,1.0,1,19.3,0.0166128,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m7,27,1.0,1,23.6,0.019680749999999997,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m8,28,0.0,0,64.6,0.0097911,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m9,29,0.0,0,180.0,0.050014649999999994,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m10,30,0.0,0,180.0,0.06357479999999999,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m11,31,0.0,0,180.0,0.051771899999999996,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m12,32,0.0,0,59.6,0.01008285,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m13,33,1.0,1,90.0,0.06105764999999999,20,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m14,34,0.0,0,163.7,0.03439005,23,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m15,35,1.0,1,23.4,0.02137125,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m16,36,1.0,1,32.7,0.026942699999999997,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m17,37,0.0,0,26.5,0.020055299999999998,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m18,38,1.0,1,61.2,0.033531599999999995,12,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m19,39,0.0,0,24.5,0.019074300000000002,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_super_operator,task_m20,40,1.0,1,17.4,0.0176088,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_super_operator_trial0_2026-07-01T16-50-10Z_FULL.jsonl
gitlab_oracle_operator,task_e1,1,1.0,1,15.9,0.01626705,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e2,2,1.0,1,13.8,0.0185325,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e3,3,1.0,1,15.7,0.013478249999999999,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e4,4,1.0,1,17.2,0.0199305,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e5,5,1.0,1,46.1,0.0325251,10,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e6,6,1.0,1,16.6,0.015387000000000001,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e7,7,1.0,1,16.6,0.015261750000000001,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e8,8,1.0,1,21.4,0.022388250000000002,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e9,9,1.0,1,16.6,0.016073999999999998,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e10,10,1.0,1,22.4,0.019613250000000002,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e11,11,1.0,1,34.5,0.01976625,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e12,12,1.0,1,16.0,0.014619,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e13,13,1.0,1,22.4,0.0179358,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e14,14,1.0,1,18.2,0.014912249999999998,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e15,15,1.0,1,19.0,0.020415,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e16,16,1.0,1,30.7,0.018113999999999998,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e17,17,1.0,1,122.4,0.11367240000000002,29,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e18,18,1.0,1,15.5,0.015911250000000002,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e19,19,1.0,1,20.4,0.01903425,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_e20,20,1.0,1,19.7,0.01734,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_m1,21,1.0,1,21.3,0.018340500000000003,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_m2,22,1.0,1,31.9,0.0299925,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_m3,23,1.0,1,20.5,0.0157995,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_m4,24,0.0,0,123.1,0.053622,18,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_m5,25,1.0,1,25.7,0.02587575,6,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_m6,26,1.0,1,21.4,0.01727775,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_m7,27,1.0,1,16.7,0.01362675,4,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_m8,28,1.0,1,66.4,0.0415383,12,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_m9,29,1.0,1,27.0,0.02819025,7,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_m10,30,0.0,0,71.8,0.0482904,14,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_m11,31,1.0,1,63.0,0.033314250000000004,13,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_m12,32,0.0,0,180.0,0.06529305,30,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_m13,33,1.0,1,21.9,0.020653499999999998,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_m14,34,0.0,0,77.5,0.012324149999999999,8,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
gitlab_oracle_operator,task_m15,35,1.0,1,28.3,0.018029249999999997,5,results/gitlab_strong_arm/paired/logs/gitlab_strong_paired_gitlab_oracle_operator_trial0_2026-07-01T18-24-06Z_FULL.jsonl
