[2026-07-01T12:50:14-0700] watchdog starting interval=60s stale=600s
[2026-07-01T12:50:15-0700] runner active pids=[54360, 54362, 54367]; freshness=0s; completed=0/6; current=top-level
[2026-07-01T15:45:47-0700] runner active pids=[75062, 75063, 75064]; freshness=11s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T15:46:48-0700] runner active pids=[75062, 75063, 75064]; freshness=3s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T15:47:48-0700] runner active pids=[75062, 75063, 75064]; freshness=0s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T15:48:48-0700] runner active pids=[75062, 75063, 75064]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T15:49:48-0700] runner active pids=[75062, 75063, 75064]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T15:50:48-0700] runner active pids=[75062, 75063, 75064]; freshness=0s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T15:51:48-0700] runner active pids=[75062, 75063, 75064]; freshness=3s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T15:52:48-0700] runner active pids=[75062, 75063, 75064]; freshness=6s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T15:53:48-0700] runner active pids=[75062, 75063, 75064]; freshness=0s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T15:54:48-0700] runner active pids=[75062, 75063, 75064]; freshness=0s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T15:55:48-0700] runner active pids=[75062, 75063, 75064]; freshness=5s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T15:56:48-0700] runner active pids=[75062, 75063, 75064]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T15:57:49-0700] runner active pids=[75062, 75063, 75064]; freshness=4s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T15:58:49-0700] runner active pids=[75062, 75063, 75064]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T15:59:49-0700] runner active pids=[75062, 75063, 75064]; freshness=1s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:00:49-0700] runner active pids=[75062, 75063, 75064]; freshness=6s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:01:49-0700] runner active pids=[75062, 75063, 75064]; freshness=14s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:02:49-0700] runner active pids=[75062, 75063, 75064]; freshness=15s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:03:49-0700] runner active pids=[75062, 75063, 75064]; freshness=14s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:04:49-0700] runner active pids=[75062, 75063, 75064]; freshness=5s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:05:49-0700] runner active pids=[75062, 75063, 75064]; freshness=5s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:06:49-0700] runner active pids=[75062, 75063, 75064]; freshness=1s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:07:50-0700] runner active pids=[75062, 75063, 75064]; freshness=8s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:08:50-0700] runner active pids=[75062, 75063, 75064]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:09:50-0700] runner active pids=[75062, 75063, 75064]; freshness=3s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:10:50-0700] runner active pids=[75062, 75063, 75064]; freshness=5s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:11:50-0700] runner active pids=[75062, 75063, 75064]; freshness=7s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:12:50-0700] runner active pids=[75062, 75063, 75064]; freshness=1s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:13:50-0700] runner active pids=[75062, 75063, 75064]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:14:50-0700] runner active pids=[75062, 75063, 75064]; freshness=5s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:15:50-0700] runner active pids=[75062, 75063, 75064]; freshness=1s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:16:50-0700] runner active pids=[75062, 75063, 75064]; freshness=16s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:17:50-0700] runner active pids=[75062, 75063, 75064]; freshness=9s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:18:51-0700] runner active pids=[75062, 75063, 75064]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:19:51-0700] runner active pids=[75062, 75063, 75064]; freshness=0s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:20:51-0700] runner active pids=[75062, 75063, 75064]; freshness=3s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:21:51-0700] runner active pids=[75062, 75063, 75064]; freshness=7s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:22:51-0700] runner active pids=[75062, 75063, 75064]; freshness=8s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:23:51-0700] runner active pids=[75062, 75063, 75064]; freshness=5s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:24:51-0700] runner active pids=[75062, 75063, 75064]; freshness=7s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:25:51-0700] runner active pids=[75062, 75063, 75064]; freshness=4s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:26:51-0700] runner active pids=[75062, 75063, 75064]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:27:51-0700] runner active pids=[75062, 75063, 75064]; freshness=3s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:28:52-0700] runner active pids=[75062, 75063, 75064]; freshness=41s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:29:52-0700] runner active pids=[75062, 75063, 75064]; freshness=101s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:30:52-0700] runner active pids=[75062, 75063, 75064]; freshness=161s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:31:52-0700] runner active pids=[75062, 75063, 75064]; freshness=221s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:32:52-0700] runner active pids=[75062, 75063, 75064]; freshness=281s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:33:52-0700] runner active pids=[75062, 75063, 75064]; freshness=342s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:34:52-0700] runner active pids=[75062, 75063, 75064]; freshness=402s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:35:52-0700] runner active pids=[75062, 75063, 75064]; freshness=462s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:36:52-0700] runner active pids=[75062, 75063, 75064]; freshness=522s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:37:53-0700] runner active pids=[75062, 75063, 75064]; freshness=582s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:38:53-0700] stale runner detected age=642s pids=[75062, 75063, 75064]; terminating and resuming
[2026-07-01T16:38:58-0700] launched resume session=gitlab_alloc_resume_orm_budget160_rep0_118 job=gitlab_strong_allocation_uniform_budget160_rep0 next_t=118 merged=/Users/sanjay/projects/BerkeleyProjects/Research/IanWaudbySmith/coldStartPrompts/results/gitlab_strong_arm/allocation_160/logs/gitlab_strong_allocation_uniform_budget160_rep0_trial0_2026-07-01T19-50-27Z_MERGED_SO_FAR.jsonl
[2026-07-01T16:39:58-0700] runner active pids=[81031, 81032, 81033]; freshness=6s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:40:58-0700] runner active pids=[81031, 81032, 81033]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:41:58-0700] runner active pids=[81031, 81032, 81033]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:42:59-0700] runner active pids=[81031, 81032, 81033]; freshness=4s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:43:59-0700] runner active pids=[81031, 81032, 81033]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:44:59-0700] runner active pids=[81031, 81032, 81033]; freshness=0s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:45:59-0700] runner active pids=[81031, 81032, 81033]; freshness=0s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:46:59-0700] runner active pids=[81031, 81032, 81033]; freshness=1s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:47:59-0700] runner active pids=[81031, 81032, 81033]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:48:59-0700] runner active pids=[81031, 81032, 81033]; freshness=7s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:49:59-0700] runner active pids=[81031, 81032, 81033]; freshness=12s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:50:59-0700] runner active pids=[81031, 81032, 81033]; freshness=9s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:51:59-0700] runner active pids=[81031, 81032, 81033]; freshness=7s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:52:59-0700] runner active pids=[81031, 81032, 81033]; freshness=0s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:54:00-0700] runner active pids=[81031, 81032, 81033]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:55:00-0700] runner active pids=[81031, 81032, 81033]; freshness=1s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:56:00-0700] runner active pids=[81031, 81032, 81033]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:57:00-0700] runner active pids=[81031, 81032, 81033]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:58:00-0700] runner active pids=[81031, 81032, 81033]; freshness=4s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T16:59:00-0700] runner active pids=[81031, 81032, 81033]; freshness=0s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:00:00-0700] runner active pids=[81031, 81032, 81033]; freshness=16s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:01:00-0700] runner active pids=[81031, 81032, 81033]; freshness=3s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:02:00-0700] runner active pids=[81031, 81032, 81033]; freshness=1s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:03:00-0700] runner active pids=[81031, 81032, 81033]; freshness=3s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:04:01-0700] runner active pids=[81031, 81032, 81033]; freshness=1s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:05:01-0700] runner active pids=[81031, 81032, 81033]; freshness=6s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:06:01-0700] runner active pids=[81031, 81032, 81033]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:07:01-0700] runner active pids=[81031, 81032, 81033]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:08:01-0700] runner active pids=[81031, 81032, 81033]; freshness=6s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:09:01-0700] runner active pids=[81031, 81032, 81033]; freshness=5s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:10:01-0700] runner active pids=[81031, 81032, 81033]; freshness=5s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:11:01-0700] runner active pids=[81031, 81032, 81033]; freshness=11s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:12:01-0700] runner active pids=[81031, 81032, 81033]; freshness=4s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:13:01-0700] runner active pids=[81031, 81032, 81033]; freshness=10s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:14:02-0700] runner active pids=[81031, 81032, 81033]; freshness=2s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:15:02-0700] runner active pids=[81031, 81032, 81033]; freshness=6s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:16:02-0700] runner active pids=[81031, 81032, 81033]; freshness=6s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:17:02-0700] runner active pids=[81031, 81032, 81033]; freshness=6s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:18:02-0700] runner active pids=[81031, 81032, 81033]; freshness=1s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:19:02-0700] runner active pids=[81031, 81032, 81033]; freshness=4s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:20:02-0700] runner active pids=[81031, 81032, 81033]; freshness=3s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:21:02-0700] runner active pids=[81031, 81032, 81033]; freshness=0s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:22:02-0700] runner active pids=[81031, 81032, 81033]; freshness=3s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:23:02-0700] runner active pids=[81031, 81032, 81033]; freshness=7s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:24:03-0700] runner active pids=[81031, 81032, 81033]; freshness=1s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:25:03-0700] runner active pids=[81031, 81032, 81033]; freshness=0s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:26:03-0700] runner active pids=[81031, 81032, 81033]; freshness=0s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:27:03-0700] runner active pids=[81031, 81032, 81033]; freshness=1s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:28:03-0700] runner active pids=[81031, 81032, 81033]; freshness=1s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:29:03-0700] runner active pids=[81031, 81032, 81033]; freshness=3s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:30:03-0700] runner active pids=[81031, 81032, 81033]; freshness=1s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:31:03-0700] runner active pids=[81031, 81032, 81033]; freshness=0s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:32:03-0700] runner active pids=[81031, 81032, 81033]; freshness=37s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
[2026-07-01T17:33:03-0700] runner active pids=[81031, 81032, 81033]; freshness=97s; completed=0/6; current=gitlab_strong_allocation_uniform_budget160_rep0
